address,floor,area,rent,price,date,kr_sqm,change,sqm,rooms
Villagatan 24,4.0,"Villastaden - Östermalm,",2958.0,11200000.0,2019-11-22,106667.0,2.0,105.0,3.0
Surbrunnsgatan 3,2.0,"Vasastan/Östermalm,",2357.0,4510000.0,2019-11-22,93958.0,13.0,48.0,
Grevgatan 56,,"Östermalm,",1763.0,4830000.0,2019-11-22,109773.0,21.0,44.0,2.0
Luntmakargatan 69A,,"Vasastan - City - Norrmalm,",1264.0,3295000.0,2019-11-22,122037.0,,27.0,2.0
Eastmansvägen 11 ,3.0,"Vasastan,",1692.0,4975000.0,2019-11-22,110556.0,16.0,45.0,2.0
Norrbackagatan 44,3.0,"Vasastan Birkastan,",1759.0,4530000.0,2019-11-22,107857.0,8.0,42.0,2.0
Skånegatan 86,,"Södermalm SoFo,",4143.0,7560000.0,2019-11-22,93333.0,4.0,81.0,3.0
Luxgatan 25,3.0,"Lilla Essingen,",3727.0,4287500.0,2019-11-22,69153.0,3.0,62.0,2.0
John Ericssonsgatan 11,2.0,"Kungsholmen,",4236.0,6180000.0,2019-11-22,84658.0,4.0,73.0,
Sveavägen 119,,"Vasastaden,",647.0,5100000.0,2019-11-22,110870.0,14.0,46.0,2.0
Norr Mälarstrand 68,4.0,"Kungsholmen,",4147.0,10725000.0,2019-11-22,102143.0,8.0,105.0,4.0
Lilla Västerbron 4,8.0,"Kungsholmen,",3150.0,4850000.0,2019-11-22,74615.0,8.0,65.0,2.0
Bragevägen 1,,"Östermalm,",4785.0,18000000.0,2019-11-22,135338.0,29.0,133.0,4.0
Floragatan 16,,"Östermalm,",3964.0,11960000.0,2019-11-22,128602.0,9.0,93.0,3.0
Tulegatan 35A,,"Vasastan,",3006.0,8700000.0,2019-11-22,93548.0,1.0,93.0,3.0
Öregrundsgatan 17,7.0,"Östermalm / Gärdet,",2243.0,4500000.0,2020-03-09,86538.0,,52.0,2.0
Gammelgårdsvägen 19,,"Stora Essingen - Kungsholmen,",6119.0,8100000.0,2020-03-09,78641.0,8.0,103.0,4.0
Torsplan 8,15.0,,3657.0,6500000.0,2020-03-09,110169.0,,59.0,2.0
Fleminggatan 40 B,,,3727.0,6550000.0,2020-03-09,80864.0,,81.0,3.0
Verkstadsgatan 10,,"Södermalm / Hornstull,",840.0,3050000.0,2020-03-09,101667.0,22.0,30.0,1.0
Upplandsgatan 85B ÖG,,"Vasastan,",3881.0,8650000.0,2020-03-09,101765.0,15.0,85.0,
Stigbergsgatan 32A,2.0,"Södermalm Sofia,",3100.0,6200000.0,2020-03-09,92537.0,15.0,67.0,3.0
Hornsbergs Strand 99,,"Hornsbergs strand/Kungsholmen,",3537.0,7200000.0,2020-03-09,83721.0,,86.0,3.0
Lindhagensgatan 77,,,2850.0,4850000.0,2020-03-09,78226.0,,62.0,3.0
Rödabergsgatan 9A,5.0,"Vasastan,",1694.0,3100000.0,2020-03-09,110714.0,19.0,28.0,1.0
Linnégatan 28,,"Östermalm,",1230.0,21500000.0,2020-03-09,116848.0,27.0,184.0,6.0
Smedsbacksgatan 18,,"Nedre Gärdet,",1549.0,2975000.0,2020-03-09,92969.0,15.0,32.0,1.0
Fridhemsgatan 10B,,"Kungsholmen,",3179.0,4500000.0,2020-03-09,84906.0,13.0,53.0,2.0
Kommendörsgatan 39,,"Östermalm,",4176.0,19000000.0,2020-03-09,158333.0,19.0,120.0,4.0
Harry Martinsons gata 9,5.0,"Kungsholmen/Hornsbergs Strand,",4378.0,7950000.0,2020-03-08,77184.0,6.0,103.0,4.0
Frejgatan 57,3.0,"Vasastan,",4578.0,5780000.0,2020-03-08,79178.0,16.0,73.0,
Bergsundsgatan 15,,"Högalid,",1980.0,3400000.0,2020-03-08,97143.0,19.0,35.0,
Stureparken 7,,"Östermalm,",6653.0,20600000.0,2020-03-08,123353.0,11.0,167.0,6.0
Bergsgatan 49,,"Kungsholmen,",1445.0,2800000.0,2020-03-08,87500.0,5.0,32.0,1.0
Wivalliusgatan 11,6.0,"Kungsholmen,",1670.0,2750000.0,2020-03-08,101852.0,11.0,27.0,1.0
Riddargatan 28,,"Östermalm,",5804.0,17200000.0,2020-03-08,127407.0,8.0,135.0,5.0
Sankt Eriksplan 15,,"Sankt Eriksplan,",1547.0,3500000.0,2020-03-07,97222.0,17.0,36.0,1.0
Valhallavägen 152A,4.0,"Östermalm Karlaplan,",3604.0,9500000.0,2020-03-07,101064.0,6.0,94.0,4.0
Wollmar Yxkullsgatan 15,,"Södermalm - Mariatorget,",3309.0,8150000.0,2020-03-07,111644.0,13.0,73.0,3.0
Sven Rinmans gata 1,5.0,"Kungsholmen,",3274.0,9800000.0,2020-03-07,111364.0,20.0,88.0,
Karlaplan 18,4.0,"Östermalm/Karlaplan,",5317.0,27900000.0,2020-03-07,150000.0,7.0,186.0,5.0
Skeppargatan 70,,"Östermalm,",4939.0,14000000.0,2020-03-07,128440.0,6.0,109.0,4.0
Storgatan 59,2.0,"Östermalm/Strandvägen,",2576.0,6550000.0,2020-03-07,114912.0,10.0,57.0,2.0
Furusundsgatan 15,,"Östermalm / Gärdet,",3805.0,6000000.0,2020-03-06,84507.0,,71.0,4.0
Sandhamnsgatan 57 C,,"Östermalm / Gärdet,",1788.0,2850000.0,2020-03-06,86364.0,2.0,33.0,1.0
Gotlandsgatan 60,,"Katarina,",2072.0,3320000.0,2020-03-06,94857.0,11.0,35.0,2.0
Gästrikegatan 8A,1.0,"Vasastan,",5215.0,9100000.0,2020-03-06,102247.0,10.0,89.0,4.0
Rålambshovsleden 38,,"Kungsholmen/Fridhemsplan,",5554.0,8300000.0,2020-03-06,77570.0,4.0,107.0,4.0
Atterbomsvägen 30,,"Kungsholmen/Fredhäll,",1527.0,2500000.0,2020-03-06,100000.0,9.0,25.0,1.0
Karlbergsvägen 27C,,"Vasastan,",1009.0,3050000.0,2020-03-06,122000.0,22.0,25.0,1.0
Norrbackagatan 23,2.0,"Vasastan - Röda Bergen/Torsplan,",4113.0,7000000.0,2020-03-06,69307.0,4.0,101.0,4.0
Kammakargatan 21,2.0,"Vasastan - Norrmalm,",1797.0,2750000.0,2020-03-06,105769.0,10.0,26.0,1.0
Valhallavägen 158,2.0,"Östermalm / Karlaplan,",2662.0,6300000.0,2020-03-06,94030.0,,67.0,
Sven Rinmans gata 5,1.0,"Kungsholmen,",1869.0,4400000.0,2020-03-06,93617.0,14.0,47.0,2.0
Bergsundsgatan 14,1.0,"Hornstull,",2737.0,3320000.0,2020-03-06,89730.0,16.0,37.0,2.0
Ernst Ahlgrens Väg 4,1.0,"Kungsholmen - Fredhäll,",2193.0,3400000.0,2020-03-06,87179.0,14.0,39.0,2.0
Krukmakargatan 48A,4.0,"Södermalm,",3360.0,5750000.0,2020-03-06,92742.0,10.0,62.0,2.0
Munkbrogatan 8,,"Gamla Stan,",6223.0,11500000.0,2020-03-06,105505.0,15.0,109.0,3.0
Hantverkargatan 76D 2tr,,"Kungsholmen,",1613.0,6600000.0,2020-03-06,100000.0,16.0,66.0,3.0
Karlavägen 57,4.0,"Östermalm,",810.0,4000000.0,2020-03-06,125000.0,13.0,32.0,1.0
Furusundsgatan 11,7.0,"Gärdet / Östermalm,",2807.0,5300000.0,2020-03-06,98148.0,18.0,54.0,
Kattgränd 10,3.0,"Södermalm- Mariaberget,",5226.0,9825000.0,2019-11-22,83974.0,9.0,117.0,4.0
Verdandigatan 1,,"Östermalm,",2630.0,12450000.0,2019-11-22,116355.0,8.0,107.0,
Östermalmsgatan 65,4.0,"Östermalm,",4500.0,15600000.0,2019-11-22,130000.0,12.0,120.0,3.0
Sibyllegatan 54,5.0,"Östermalm,",2697.0,7150000.0,2019-11-21,110000.0,19.0,65.0,3.0
Rapsgatan 1,2.0,"Katarina,",5500.0,11100000.0,2019-11-21,107767.0,27.0,103.0,5.0
Sandhamnsgatan 75 E,,"Östermalm / Gärdet,",3317.0,4700000.0,2019-11-21,85455.0,5.0,55.0,2.0
Fatburs Brunnsgata 22,4.0,"Maria,",4074.0,5650000.0,2019-11-21,75333.0,9.0,75.0,3.0
Drottningholmsvägen 76,2.0,"Kungsholmen/Thorildsplan,",3344.0,5200000.0,2019-11-21,65000.0,8.0,80.0,
Sigtunagatan 5 A,4.0,"Vasastan,",2682.0,6000000.0,2019-11-21,111111.0,4.0,54.0,2.0
Creutzgatan 11,,"Kungsholmen,",1146.0,2280000.0,2019-11-21,126667.0,27.0,18.0,1.0
Brännkyrkagatan 52,,"Mariatorget,",1814.0,3410000.0,2019-11-21,94722.0,18.0,36.0,1.0
Robert Almströmsgatan 8,,"Vasastan/Birkastan,",2274.0,6280000.0,2019-11-21,101290.0,6.0,62.0,2.0
Ola Hanssonsgatan 7,,"Kungsholmen,",1902.0,2620000.0,2019-11-21,93571.0,10.0,28.0,1.0
Rålambsvägen 48,3.0,"Kungsholmen - Fredhäll,",2112.0,3250000.0,2019-11-21,85526.0,12.0,38.0,2.0
Klippgatan 14C,,"Södermalm - Sofia,",1347.0,2500000.0,2019-11-21,108696.0,25.0,23.0,1.0
Smedsbacksgatan 3B,3.0,"Gärdet / Östermalm,",3393.0,4675000.0,2019-11-21,83482.0,11.0,56.0,3.0
Wollmar Yxkullsgatan 5A,1.0,"Södermalm Maria Magdalena,",5154.0,7250000.0,2019-11-21,83333.0,21.0,87.0,3.0
Nybrogatan 65,2.0,"Östermalm,",311.0,6600000.0,2019-11-21,115789.0,16.0,57.0,2.0
Heleneborgsgatan 25B,5.0,"Södermalm - Högalid,",3353.0,6400000.0,2019-11-21,100000.0,28.0,64.0,3.0
Nordenflychtsvägen 65,,"Hornsbergs Strand,",4261.0,7200000.0,2019-11-21,75789.0,,95.0,4.0
Karlbergsvägen 78A,,"Vasastan/Birkastan,",2447.0,4700000.0,2019-11-21,92157.0,9.0,51.0,2.0
Essingestråket 21,,"Stora Essingen,",1470.0,2700000.0,2019-11-21,75000.0,18.0,36.0,1.0
Tulegatan 23b,,"Vasa / Norrmalm,",1008.0,3570000.0,2019-11-21,115161.0,20.0,31.0,1.0
Jakob Westinsgatan 3,2.0,"Kungsholmen,",4473.0,16050000.0,2019-11-21,94412.0,8.0,170.0,5.0
Kommendörsgatan 8F,,"Östermalm,",4638.0,12000000.0,2019-11-21,108108.0,17.0,111.0,3.0
Banérgatan 71,,"Gärdet / Östermalm,",5939.0,7950000.0,2019-11-21,78713.0,14.0,101.0,4.0
Levertinsgatan 3,,"Kungsholmen - Kristineberg,",4863.0,4650000.0,2019-11-21,62000.0,8.0,75.0,3.0
Torsgatan 71,,"Vasastan / Röda Bergen,",2438.0,2550000.0,2019-11-21,51000.0,2.0,50.0,2.0
Hornsgatan 141D,7.0,"Hornstull,",5261.0,11075000.0,2019-11-21,86523.0,11.0,128.0,5.0
Sysslomansgatan 24,2.0,"Kungsholmen,",1231.0,2650000.0,2019-11-21,110417.0,22.0,24.0,1.0
Luntmakargatan 54A,1.0,"Vasastan / Norrmalm,",3948.0,8000000.0,2019-11-21,108108.0,21.0,74.0,3.0
Strandvägen 19,,"Östermalm,",1255.0,8355000.0,2019-11-21,185667.0,24.0,45.0,2.0
Storängsgatan 17,,"Norra Djurgårdsstaden,",3860.0,5800000.0,2019-11-20,75325.0,6.0,77.0,3.0
Drakenbergsgatan 16/ Hornsgatan 117,,"Hornstull,",2044.0,3850000.0,2019-11-20,78571.0,18.0,49.0,2.0
Bondegatan 45,,"Sofia,",2504.0,3750000.0,2019-11-20,81522.0,7.0,46.0,2.0
Storgatan 32,,"Östermalm,",1651.0,2940000.0,2019-11-20,117600.0,18.0,25.0,2.0
Birkagatan 32,4.0,"Vasastan - Birkastan,",1711.0,7075000.0,2019-11-20,98264.0,18.0,72.0,3.0
Heleneborgsgatan 8 A,3.0,"Hornstull,",3030.0,4900000.0,2019-11-20,84483.0,9.0,58.0,2.0
Atlasgatan 12,1.0,"Vasastan - Atlas,",1367.0,2970000.0,2019-11-20,95806.0,6.0,31.0,1.0
Kungsholmsgatan 26,1.0,"Kungsholmen,",2766.0,5340000.0,2019-11-20,92069.0,11.0,58.0,2.0
Hökens Gata 9,3.0,"Södermalm,",8751.0,14450000.0,2019-11-20,115600.0,34.0,125.0,5.0
Atlasgatan 12,2.0,"Vasastan - Atlas,",5336.0,9900000.0,2019-11-20,88393.0,11.0,112.0,3.0
Surbrunnsgatan 52,1.0,"Vasastan - Odenplan,",3286.0,5200000.0,2019-11-20,86667.0,8.0,60.0,2.0
Rådmansgatan 77A,1.0,"Vasastan - City/Norrmalm,",1927.0,5050000.0,2019-11-20,101000.0,10.0,50.0,2.0
Västmannagatan 89,,"Vasastan Odenplan,",1178.0,3150000.0,2020-03-06,112500.0,11.0,28.0,1.0
Ringvägen 155A,,"Södermalm,",1558.0,2850000.0,2020-03-06,105556.0,24.0,27.0,1.0
Gyllenstiernsgatan 12,,"Östermalm - Djurgården,",1249.0,3100000.0,2020-03-06,114815.0,15.0,27.0,1.0
Badstrandsvägen 26,2.0,"Kungsholmen - Stora Essingen,",2674.0,4275000.0,2020-03-06,76339.0,23.0,56.0,2.0
Rosenlundsgatan 14,,"Södermalm,",3354.0,5010000.0,2020-03-06,79524.0,10.0,63.0,2.0
Folkskolegatan 3,,"Södermalm / Hornstull,",2760.0,4000000.0,2020-03-06,80000.0,18.0,50.0,2.0
Blekingegatan 16,,"Södermalm,",2667.0,4510000.0,2020-03-06,80536.0,13.0,56.0,2.0
Sankt Eriksgatan 57A,1.0,"Kungsholmen,",1626.0,4000000.0,2020-03-06,114286.0,16.0,35.0,2.0
Blekingegatan 36,4.0,"Södermalm- Katarina,",2718.0,4040000.0,2020-03-06,77692.0,17.0,52.0,
Gumshornsgatan 9,45.0,"Östermalm,",3181.0,8050000.0,2020-03-06,118382.0,16.0,68.0,3.0
Rörstrandsgatan 9,,"Vasastan,",2805.0,11500000.0,2020-03-06,116162.0,16.0,99.0,
Inedalsgatan 9F vån 6 av 6,,"Kungsholmen/Fridhemsplan,",3034.0,6870000.0,2020-03-05,84815.0,6.0,81.0,3.0
Wenströmsvägen 6,,"Hjorthagen,",2943.0,3320000.0,2020-03-05,75455.0,11.0,44.0,2.0
Skeppargatan 94,2.0,"Östermalm / Nedre Gärdet,",1491.0,4200000.0,2020-03-05,97674.0,11.0,43.0,2.0
Jungfrugatan 64,5.0,"Östermalm / Nedre Gärdet,",1128.0,5250000.0,2020-03-05,105000.0,14.0,50.0,2.0
Grevgatan 47,,"Östermalm,",424.0,2600000.0,2020-03-05,162500.0,18.0,16.0,1.0
Melodislingan 44,,"Östermalm,",5706.0,8100000.0,2020-03-05,102532.0,1.0,79.0,3.0
Alsnögatan 18,6.0,"Sofia,",4207.0,6600000.0,2020-03-05,91667.0,,72.0,3.0
Ljusterögatan 3,2.0,"Sofia,",2794.0,4125000.0,2020-03-05,89674.0,18.0,46.0,2.0
Lorensbergsgatan 5B,4.0,"Hornstull,",2060.0,4020000.0,2020-03-05,95714.0,20.0,42.0,
Assessorsgatan 18B,4.0,"Katarina,",3320.0,8550000.0,2020-03-05,96067.0,24.0,89.0,3.0
Sankt Göransgatan 157X,,"Västra Kungsholmen,",1220.0,2750000.0,2020-03-05,119565.0,,23.0,1.0
Sankt Göransgatan 157X,,"Västra Kungsholmen,",1220.0,2595000.0,2020-03-05,112826.0,,23.0,1.0
Högbergsgatan 75A,,"Stockholm,",2673.0,8750000.0,2020-03-05,101744.0,28.0,86.0,4.0
Folkskolegatan 4,1.0,"Södermalm,",2040.0,3220000.0,2020-03-05,78537.0,17.0,41.0,1.0
Birkagatan 26,2.0,"Vasastan,",2753.0,6650000.0,2020-03-05,105556.0,17.0,63.0,2.0
Rådmansgatan 79,,"Vasastan,",1150.0,4200000.0,2020-03-05,113514.0,17.0,37.0,2.0
Atlasgatan 9,2.0,"Vasastan - Atlas,",2809.0,7130000.0,2020-03-05,106418.0,19.0,67.0,3.0
Lustgårdsgatan 20,10.0,"Kungsholmen/Lindhagen,",2062.0,4400000.0,2020-03-05,95652.0,10.0,46.0,2.0
Frödingsvägen 5,,"Kungsholmen Fredhäll,",2260.0,3360000.0,2020-03-05,84000.0,14.0,40.0,2.0
Rådmansgatan 75,,"Vasastan,",2591.0,5700000.0,2020-03-05,101786.0,14.0,56.0,
Doktor Abelins Gata 4,,"Maria/Gamla Stan/Högalid,",2333.0,3950000.0,2020-03-05,94048.0,,42.0,2.0
Malmgårdsvägen 6,,"Södermalm Sofia,",3756.0,8200000.0,2020-03-05,96471.0,1.0,85.0,
Frejgatan 51,,,2024.0,4650000.0,2020-03-05,101087.0,,46.0,1.0
Tjärhovsgatan 10,,"Katarina/Sofia,",2217.0,5215000.0,2020-03-05,91491.0,12.0,57.0,
Lundagatan 50,,,1382.0,2800000.0,2020-03-05,116667.0,24.0,24.0,1.0
Smedsbacksgatan 10,3.0,"Gärdet,",2993.0,4925000.0,2020-03-05,92925.0,13.0,53.0,2.0
Högalidsgatan 42D,,"Södermalm Hornstull,",3542.0,7575000.0,2020-03-05,92378.0,10.0,82.0,3.0
Gästrikegatan 8,4.0,"Vasastan,",4966.0,10500000.0,2020-03-05,123529.0,17.0,85.0,3.0
Industrigatan 7 A - Takvåning,,"Kungsholmen,",4512.0,5025000.0,2020-03-05,88158.0,12.0,57.0,2.0
Rörstrandsgatan 25,4.0,"Vasastan/Birkastan,",1674.0,4630000.0,2020-03-05,102889.0,16.0,45.0,2.0
Gjutargatan 6,,,3409.0,5950000.0,2020-03-05,97541.0,6.0,61.0,3.0
Jaktgatan 31,3.0,"Norra Djurgårdsstaden,",5215.0,9250000.0,2020-03-05,91584.0,9.0,101.0,4.0
Wollmar Yxkullsgatan 3,,"Mariatorget,",3071.0,4200000.0,2020-03-05,95455.0,20.0,44.0,2.0
Hälsingegatan 51,,"Vasastan Hagastaden,",2800.0,4850000.0,2020-03-05,86607.0,1.0,56.0,2.0
Norra Stationsgatan 53,5.0,"Vasastan,",1795.0,2910000.0,2020-03-05,103929.0,22.0,28.0,1.0
Vitalisvägen 4,1.0,"Kungsholmen - Fredhäll,",2337.0,3500000.0,2020-03-05,81395.0,10.0,43.0,2.0
Jaktvarvsplan 3,1.0,"Kungsholmen,",2145.0,3830000.0,2020-03-05,103514.0,13.0,37.0,2.0
Sankt Eriksgatan 28A,,"Kungsholmen,",1514.0,5260000.0,2020-03-05,99245.0,14.0,53.0,2.0
Sågargatan 14,4.0,"Södermalm,",1968.0,3100000.0,2020-03-05,93939.0,19.0,33.0,
Tyskbagargatan 5,2.0,"Östermalm,",2763.0,7525000.0,2020-03-05,117578.0,17.0,64.0,2.0
Lill-Jans Plan 1,,"Östermalm,",7965.0,25000000.0,2020-03-05,118483.0,14.0,211.0,
Götgatan 90A,1.0,"Södermalm,",1173.0,3600000.0,2020-03-05,85714.0,13.0,42.0,1.0
Storgatan 30A,,"Östermalm,",1634.0,6750000.0,2020-03-05,122727.0,15.0,55.0,3.0
Skeppargatan 60,,"Östermalm,",4374.0,15000000.0,2020-03-05,118110.0,5.0,127.0,4.0
Grev Turegatan 64,,"Östermalm,",1910.0,3350000.0,2020-03-04,115517.0,12.0,29.0,1.0
Sofiagatan 1,4.0,"Katarina,",2394.0,5900000.0,2020-03-04,101724.0,18.0,58.0,2.0
Frejgatan 18,3.0,"Vasastan - Sibirien,",2043.0,4360000.0,2020-03-04,99091.0,12.0,44.0,2.0
John Bergs Plan 3 - högst upp!,,"Västra Kungsholmen,",1873.0,2995000.0,2020-03-04,110926.0,20.0,27.0,1.0
Linnégatan 20,4.0,"Östermalm,",4089.0,7500000.0,2020-03-04,102740.0,3.0,73.0,3.0
Bergsundsgatan 15,,"Hornstull,",1848.0,3250000.0,2020-03-04,112069.0,23.0,29.0,1.0
Hornsgatan 90,4.0,"Södermalm,",742.0,4100000.0,2020-03-04,113889.0,30.0,36.0,2.0
Sankt Eriksgatan 97,2.0,"Vasastan - S:t Eriksplan,",3944.0,9050000.0,2020-03-04,91414.0,7.0,99.0,
Falugatan 19,,"Vasastan - Röda Bergen,",2601.0,5540000.0,2020-03-04,98929.0,16.0,56.0,2.0
Sankt Göransgatan 157X,,"Västra Kungsholmen,",1346.0,2495000.0,2020-03-04,103958.0,,24.0,1.0
Sankt Göransgatan 157X,,"Västra Kungsholmen,",1346.0,2495000.0,2020-03-04,103958.0,,24.0,1.0
Levertinsgatan 3,,"Kristineberg,",2510.0,3000000.0,2020-03-04,85714.0,18.0,35.0,
Nybrogatan 72,4.0,"Östermalm,",823.0,3500000.0,2020-03-04,112903.0,,31.0,1.0
Stagneliusvägen 43,,"Fredhäll,",,4800000.0,2020-03-04,88889.0,,54.0,2.0
Tegnérgatan 55B,2.0,"Vasastan - City/norrmalm,",3573.0,5870000.0,2020-03-04,99492.0,12.0,59.0,2.0
Malmgårdsvägen 28,,"Södermalm,",2115.0,3000000.0,2020-03-04,81081.0,16.0,37.0,1.0
Svarvargatan 17,2.0,"Kungsholmen Fridhemsplan,",2182.0,4400000.0,2020-03-04,100000.0,,44.0,2.0
Gävlegatan 13,4.0,"Vasastan,",2337.0,4250000.0,2020-03-04,96591.0,18.0,44.0,2.0
Pipersgatan 2,2.0,"Kungsholmen - vid Kungsholmstorg,",854.0,9200000.0,2020-03-04,117949.0,18.0,78.0,3.0
Tideliusgränd 11,,"Södermalm,",4195.0,7120000.0,2020-03-04,89000.0,2.0,80.0,3.0
Götgatan 96,4.0,"Katarina,",1319.0,4600000.0,2020-03-04,95833.0,12.0,48.0,2.0
Kommendörsgatan 3,2.0,"Östermalm,",1381.0,6260000.0,2020-03-04,120385.0,14.0,52.0,2.0
Norr Mälarstrand 68,6.0,"Kungsholmen,",1036.0,3010000.0,2020-03-04,136818.0,51.0,22.0,1.0
Mariebergsgatan 1,,"Kungsholmen / Fridhemsplan,",2177.0,4010000.0,2020-03-04,81837.0,7.0,49.0,2.0
Bohusgatan 35,,"Katarina,",1406.0,2830000.0,2020-03-04,91290.0,9.0,31.0,1.0
Kellgrensgatan 18,5.0,"Kungsholmen/Lindhagensterassen,",2565.0,3210000.0,2020-03-04,76429.0,11.0,42.0,
Kungsklippan 12,,"Kungsholmen Rådhuset,",2905.0,3320000.0,2020-03-04,92222.0,11.0,36.0,2.0
Igeldammsgatan 22 B,1.0,"Kungsholmen,",3172.0,4530000.0,2020-03-04,113250.0,21.0,40.0,2.0
Rörstrandsgatan 32,4.0,"Vasastan/Birkastan,",4238.0,11600000.0,2020-03-04,104505.0,17.0,111.0,4.0
Birkagatan 24,,"Vasastan Birkastan,",1094.0,2750000.0,2020-03-04,125000.0,25.0,22.0,1.0
Vanadisplan 1,4.0,"Vasastan,",3305.0,7700000.0,2020-03-04,93902.0,19.0,82.0,3.0
Döbelnsgatan 13,2.0,"Vasastan - Norrmalm,",2699.0,6450000.0,2020-03-04,115179.0,21.0,56.0,2.0
Markvardsgatan 4,3.0,"Vasastan - Norrmalm,",2987.0,7185000.0,2020-03-04,114048.0,20.0,63.0,3.0
Heleneborgsgatan 12B,,"Södermalm-Högalid,",4523.0,11800000.0,2020-03-04,94400.0,,125.0,
Tulegatan 25,,"Vasastan,",2480.0,4900000.0,2020-03-04,85965.0,1.0,57.0,2.0
Luxgatan 27,5.0,"Lilla Essingen,",4183.0,5500000.0,2020-03-04,76389.0,4.0,72.0,3.0
Sankt Eriksgatan 92,3.0,"Vasastan,",3111.0,7300000.0,2020-03-04,97333.0,5.0,75.0,3.0
Strålgatan 35,3.0,"Lilla Essingen,",2494.0,3140000.0,2020-03-04,74762.0,8.0,42.0,2.0
Åsögatan 96,6.0,,2181.0,3400000.0,2020-03-04,103030.0,26.0,33.0,2.0
Åsögatan 190,1.0,"Södermalm,",2221.0,4400000.0,2020-03-04,89796.0,10.0,49.0,2.0
Högalidsgatan 31,,"Hornstull,",1737.0,2750000.0,2020-03-03,110000.0,,25.0,1.0
Essinge Brogata 1,,"Lilla Essingen - Kungsholmen,",2993.0,4500000.0,2020-03-03,72581.0,,62.0,2.0
Jaktgatan 12,,"Norra Djurgårdsstaden,",3489.0,4275000.0,2020-03-03,79167.0,7.0,54.0,2.0
Garvar Lundins gränd 10,4.0,"Kungsholmen Norr Mälarstrand,",2856.0,4950000.0,2020-03-03,101020.0,25.0,49.0,2.0
Hagagatan 8A,45.0,"Vasastan,",2561.0,6630000.0,2020-03-03,118393.0,21.0,56.0,2.0
Kronobergsgatan 20,,"Kungsholmen,",1298.0,3060000.0,2020-03-03,161053.0,23.0,19.0,1.0
Vikingagatan 21,,"Vasastan - Birkastan,",2061.0,4600000.0,2020-03-03,85185.0,7.0,54.0,2.0
Orvar Odds Väg 51,,"Kungsholmen - Fredhäll,",2757.0,4400000.0,2020-03-03,93617.0,1.0,47.0,2.0
Olaus petrigatan 12,2.0,"Nedre Gärdet / Östermalm,",4010.0,7840000.0,2020-03-03,93333.0,12.0,84.0,3.0
Rörstrandsgatan 16,3.0,"Vasastan Birkastan,",3748.0,9925000.0,2020-03-03,102320.0,13.0,97.0,3.0
Bondegatan 18,,"Katarina/Sofia,",3914.0,5200000.0,2020-03-03,74286.0,9.0,70.0,2.0
Vulcanusgatan 1,3.0,"Vasastan,",3086.0,6375000.0,2020-03-03,106250.0,20.0,60.0,
Dianavägen 31,,,1323.0,3000000.0,2020-03-03,73171.0,16.0,41.0,1.0
Franzéngatan 82,,"Kungsholmen Hornsbergs Strand,",3425.0,5600000.0,2020-03-03,82353.0,12.0,68.0,3.0
Linnégatan 51,4.0,"Östermalm,",760.0,4150000.0,2020-03-03,103750.0,19.0,40.0,
Lundagatan 48 B,,"Södermalm - Högalid,",2453.0,4750000.0,2020-03-03,89623.0,19.0,53.0,2.0
Gotlandsgatan 71,4.0,"Södermalm SoFo,",2213.0,3500000.0,2020-03-03,83333.0,18.0,42.0,1.0
Valhallavägen 148 E,,"Östermalm,",3026.0,7900000.0,2020-03-03,100000.0,2.0,79.0,3.0
Tegelviksgatan 75,4.0,"Södermalm,",4689.0,6850000.0,2020-03-03,80588.0,,85.0,
Repslagargatan 23,55.0,"Södermalm,",2606.0,6100000.0,2020-03-03,92424.0,30.0,66.0,
Tomtebogatan 20,,"Vasastan,",2023.0,6500000.0,2020-03-03,127451.0,31.0,51.0,
Wollmar Yxkullsgatan 12,,"Södermalm - Mariatorget,",989.0,4180000.0,2020-03-03,122941.0,33.0,34.0,2.0
Högbergsgatan 81D,2.0,"Södermalm - Mariatorget,",3057.0,4825000.0,2020-03-03,94608.0,10.0,51.0,2.0
Kungsholms Strand 183,1.0,"Kungsholmen,",2585.0,3950000.0,2020-03-03,94048.0,20.0,42.0,2.0
Tideliusgatan 13 Bv,,"Södermalm,",874.0,2850000.0,2020-03-03,95000.0,,30.0,1.0
Linnégatan 39A,,"Östermalm,",3194.0,8500000.0,2020-03-03,130769.0,23.0,65.0,3.0
Engelbrektsgatan 14B,2.0,"Östermalm,",1208.0,3700000.0,2020-03-03,123333.0,25.0,30.0,
Kungsholmsgatan 48,,"Kungsholmen,",1844.0,5000000.0,2020-03-03,119048.0,25.0,42.0,2.0
Storängsgatan 1,4.0,"Norra Djurgårdsstaden,",4812.0,5900000.0,2020-03-02,76623.0,,77.0,3.0
Pålsundsgatan 1A,4.0,"Hornstull,",2803.0,7450000.0,2020-03-02,91975.0,,81.0,3.0
Bråvallagatan 8,5.0,"Vasastan - Birkastan,",2206.0,2860000.0,2020-03-02,114400.0,15.0,25.0,1.0
Fagningsgatan 6,,"Norra Djurgårdsstaden,",5500.0,8300000.0,2020-03-02,85567.0,13.0,97.0,4.0
Birger Jarlsgatan 104A,4.0,"Vasastan,",1679.0,2600000.0,2020-03-02,136842.0,30.0,19.0,1.0
Lindhagensgatan 63,,"Kungsholmen,",2459.0,3400000.0,2020-03-02,79070.0,14.0,43.0,2.0
